IdSensore,NomeTipoSensore,UnitaMisura,Idstazione,NomeStazione,Quota,Provincia,Comune,Storico,DataStart,DataStop,Utm_Nord,UTM_Est,lat,lng,location
5794,Monossido di Carbonio,mg/m³,584,Bergamo v.Garibaldi,249,BG,Bergamo,N,16/06/1994,,5060449,551482,45.69568034432694,9.66124914606551,"(45.69568034432694, 9.66124914606551)"
17295,Ozono,µg/m³,558,Busto Arsizio  Accam,206,VA,Busto Arsizio,N,26/01/2013,,5047718,487687,45.582894292717725,8.842165456706075,"(45.582894292717725, 8.842165456706075)"
5956,Biossido di Zolfo,µg/m³,628,Cremona p.zza Libertà,61,CR,Cremona,S,01/11/1992,04/04/2006,4998730,581171,45.13737896273478,10.032359066275932,"(45.13737896273478, 10.032359066275932)"
6734,Ossidi di Azoto,µg/m³,645,Voghera v.Repubblica,100,PV,Voghera,S,01/06/2003,15/10/2012,4981380,500562,44.98586313155348,9.007128842722402,"(44.98586313155348, 9.007128842722402)"
6638,Particolato Totale Sospeso,µg/m³,505,Legnano v.Diaz,199,MI,Legnano,S,12/03/1990,11/11/2010,5049180,493668,45.596133932132915,8.91881399306327,"(45.596133932132915, 8.91881399306327)"
9997,Ozono,µg/m³,682,Ferrera Erbognone ENI,88,PV,Ferrera Erbognone,N,21/01/2006,,4995567,490094,45.11350314482957,8.874064848882607,"(45.11350314482957, 8.874064848882607)"
10343,PM10 (SM2005),µg/m³,708,Parona v. della Miseria,112,PV,Parona,N,28/09/2007,,5014300,480733,45.281935610357905,8.754334594539825,"(45.281935610357905, 8.754334594539825)"
10516,Biossido di Zolfo,µg/m³,671,Mantova Tridolino,22,MN,Mantova,S,30/03/2010,01/01/2017,5001664,646147,45.153319585785574,10.859263911962309,"(45.153319585785574, 10.859263911962309)"
17159,Particelle sospese PM2.5,µg/m³,633,Soresina v. Landriani,70,CR,Soresina,N,11/10/2012,,5014860,567712,45.28397715446764,9.863398419993635,"(45.28397715446764, 9.863398419993635)"
20441,Ossidi di Azoto,µg/m³,681,Moggio Loc. Penscei,1194,LC,Moggio,N,17/03/2007,,5084478,538586,45.91278752030292,9.497538167653424,"(45.91278752030292, 9.497538167653424)"
12613,Nikel,ng/m³,670,Mantova S.Agnese,22,MN,Mantova,N,19/02/2008,,5002356,641122,45.16056833010576,10.79556411370788,"(45.16056833010576, 10.79556411370788)"
6827,Biossido di Zolfo,µg/m³,657,Lonato del Garda v.del Marchesino,180,BS,Lonato del Garda,S,16/02/1990,18/08/2004,5035536,615762,45.463753136210265,10.480772043571283,"(45.463753136210265, 10.480772043571283)"
6842,Biossido di Zolfo,µg/m³,659,Odolo v.Praes,349,BS,Odolo,S,08/10/1990,20/07/2004,5055661,608260,45.64604963372525,10.38929530279196,"(45.64604963372525, 10.38929530279196)"
6720,Ossidi di Azoto,µg/m³,644,Vigevano v.Petrarca,107,PV,Vigevano,S,24/01/2004,02/02/2012,5019220,489053,45.326401500542325,8.860310253579987,"(45.326401500542325, 8.860310253579987)"
5623,Biossido di Zolfo,µg/m³,610,Cassano d'Adda v.le delle Rimembranze,141,MI,Cassano d'Adda,S,18/09/1980,27/10/2005,5043871,537669,45.54735712557429,9.482556888751144,"(45.54735712557429, 9.482556888751144)"
12695,Piombo,ng/m³,1264,Sondrio v.Paribelli,290,SO,Sondrio,N,01/04/2008,,5113073,567873,46.167852440665115,9.879209924469903,"(46.167852440665115, 9.879209924469903)"
10039,Monossido di Carbonio,mg/m³,687,Ferno v.Di Dio,215,VA,Ferno,N,06/11/2006,,5051773,481053,45.61924377994763,8.756970445453431,"(45.61924377994763, 8.756970445453431)"
6344,Ossidi di Azoto,µg/m³,549,Milano P.zza Abbiategrasso,111,MI,Milano,S,20/05/1995,30/07/2018,5030980,514247,45.432197305733055,9.182138919080943,"(45.432197305733055, 9.182138919080943)"
5599,Biossido di Azoto,µg/m³,596,Osio Sotto v.per Levate,182,BG,Osio Sotto,N,06/04/2000,,5052072,547691,45.62055567939559,9.611737821812373,"(45.62055567939559, 9.611737821812373)"
6613,Particolato Totale Sospeso,µg/m³,583,Bergamo v.Meucci,249,BG,Bergamo,S,22/06/2004,02/07/2000,5059922,550116,45.69103740547214,9.643650579461385,"(45.69103740547214, 9.643650579461385)"
20034,Biossido di Azoto,µg/m³,693,Sannazzaro de' Burgondi v.Traversi,85,PV,Sannazzaro de' Burgondi,N,16/09/2006,,4994371,492461,45.10276627684137,8.90417452771467,"(45.10276627684137, 8.90417452771467)"
5803,Monossido di Carbonio,mg/m³,577,Calolziocorte c.so Dante,215,LC,Calolziocorte,S,28/11/1994,04/01/2012,5072149,533373,45.80209550514092,9.429467320277878,"(45.80209550514092, 9.429467320277878)"
6246,Ossidi di Azoto,µg/m³,573,Colico v.La Madoneta,229,LC,Colico,N,06/11/1996,,5109468,529713,46.1381409051264,9.384687247651794,"(46.1381409051264, 9.384687247651794)"
6386,Ossidi di Azoto,µg/m³,558,Busto Arsizio  Accam,206,VA,Busto Arsizio,N,06/12/1998,,5047718,487687,45.582894292717725,8.842165456706075,"(45.582894292717725, 8.842165456706075)"
6314,Ossidi di Azoto,µg/m³,535,Lacchiarella v.Molise,97,MI,Lacchiarella,S,19/03/1999,30/07/2018,5019010,510542,45.32451741284727,9.134517264199278,"(45.32451741284727, 9.134517264199278)"
10038,Biossido di Azoto,µg/m³,687,Ferno v.Di Dio,215,VA,Ferno,N,06/11/2006,,5051773,481053,45.61924377994763,8.756970445453431,"(45.61924377994763, 8.756970445453431)"
9872,PM10 (SM2005),µg/m³,673,Voghera v.Pozzoni,90,PV,Voghera,N,05/07/2005,,4982900,500665,44.99954598914026,9.008437381815693,"(44.99954598914026, 9.008437381815693)"
6610,Particolato Totale Sospeso,µg/m³,612,Filago v.Fermi,176,BG,Filago,S,01/01/1992,,5052474,543382,45.6244564811923,9.556504350318216,"(45.6244564811923, 9.556504350318216)"
6904,Ozono,µg/m³,596,Osio Sotto v.per Levate,182,BG,Osio Sotto,N,08/09/2004,,5052072,547691,45.62055567939559,9.611737821812373,"(45.62055567939559, 9.611737821812373)"
6657,Particolato Totale Sospeso,µg/m³,552,Varese v.Vidoletti,425,VA,Varese,S,30/12/1991,30/04/2006,5075945,484773,45.83690077655548,8.80392612667495,"(45.83690077655548, 8.80392612667495)"
10321,Biossido di Azoto,µg/m³,707,Mortara v. Trento,108,PV,Mortara,S,04/10/2007,,5011280,479925,45.254728720788826,8.74415437971093,"(45.254728720788826, 8.74415437971093)"
10086,Ossidi di Azoto,µg/m³,696,Monzambano campo sportivo,88,MN,Monzambano,S,01/12/2006,,5027572,632338,45.38915354023782,10.690576265072083,"(45.38915354023782, 10.690576265072083)"
10501,PM10 (SM2005),µg/m³,655,Darfo Boario Terme v. De Amicis,221,BS,Darfo Boario Terme,N,23/12/2008,,5080789,591371,45.87460210989037,10.17735680898138,"(45.87460210989037, 10.17735680898138)"
5637,Biossido di Zolfo,µg/m³,549,Milano P.zza Abbiategrasso,111,MI,Milano,S,20/05/1995,06/03/2003,5030980,514247,45.432197305733055,9.182138919080943,"(45.432197305733055, 9.182138919080943)"
6402,Ossidi di Azoto,µg/m³,552,Varese v.Vidoletti,425,VA,Varese,N,23/12/1991,,5075945,484773,45.83690077655548,8.80392612667495,"(45.83690077655548, 8.80392612667495)"
5528,Biossido di Azoto,µg/m³,525,Corsico v.le Italia,119,MI,Corsico,S,30/10/1989,30/07/2018,5031403,507619,45.43610851009912,9.097410841871474,"(45.43610851009912, 9.097410841871474)"
9972,Ozono,µg/m³,679,Valmadrera v.Pozzi,247,LC,Valmadrera,N,21/02/2006,,5076576,527307,45.842207261022544,9.351658166127958,"(45.842207261022544, 9.351658166127958)"
9917,Ossidi di Azoto,µg/m³,663,Mantova v.Ariosto,18,MN,Mantova,N,05/06/2004,,5000669,641770,45.14526012578896,10.80332595007927,"(45.14526012578896, 10.80332595007927)"
6912,PM10 (SM2005),µg/m³,546,Magenta v. F. Turati,137,MI,Magenta,N,25/02/1998,,5034328,490635,45.462415791106615,8.880210433125571,"(45.462415791106615, 8.880210433125571)"
6594,Biossido di Azoto,µg/m³,613,Spino d'Adda SP1,80,CR,Spino d'Adda,S,13/01/2000,13/04/2006,5026365,538310,45.389753164229845,9.489402571088535,"(45.389753164229845, 9.489402571088535)"
5551,Biossido di Azoto,µg/m³,548,Milano v.Senato,118,MI,Milano,N,21/04/1995,,5035238,515435,45.470499014097,9.197460360112531,"(45.470499014097, 9.197460360112531)"
5953,Biossido di Azoto,µg/m³,627,Cremona P.zza Cadorna,39,CR,Cremona,N,12/12/1997,,4998110,579872,45.13194691285173,10.015741513336042,"(45.13194691285173, 10.015741513336042)"
5685,Biossido di Zolfo,µg/m³,576,Merate v. Madonna di Loreto,279,LC,Merate,S,17/02/1991,30/07/2003,5060569,531623,45.69795198970243,9.406190938686596,"(45.69795198970243, 9.406190938686596)"
6322,Ossidi di Azoto,µg/m³,541,Limbiate v. F. Turati,181,MB,Limbiate,S,24/11/1994,30/07/2018,5049330,509823,45.597443498230305,9.125948942472387,"(45.597443498230305, 9.125948942472387)"
5577,Biossido di Azoto,µg/m³,574,Lecco v. Amendola,214,LC,Lecco,N,17/02/1991,,5077479,530713,45.850191194578535,9.395577066893223,"(45.850191194578535, 9.395577066893223)"
5554,Biossido di Azoto,µg/m³,551,Arconate v. De Gasperi,182,MI,Arconate,N,20/01/1999,,5043898,488082,45.54851735741946,8.847321929216262,"(45.54851735741946, 8.847321929216262)"
6258,Ossidi di Azoto,µg/m³,578,Varenna v.Polvani,220,LC,Varenna,S,01/01/1991,07/02/2008,5095134,522088,46.00942283474235,9.285304059583972,"(46.00942283474235, 9.285304059583972)"
5849,Monossido di Carbonio,mg/m³,556,Gallarate  P.zza S.Lorenzo,240,VA,Gallarate,S,25/06/1991,04/01/2012,5056010,484229,45.65745982503037,8.797570832831466,"(45.65745982503037, 8.797570832831466)"
10479,Particelle sospese PM2.5,µg/m³,1267,Turano Lodigiano v. Gramsci,65,LO,Turano Lodigiano,S,03/08/2009,31/03/2017,5010942,548751,45.25028308918456,9.62125819274314,"(45.25028308918456, 9.62125819274314)"
6832,Ozono,µg/m³,657,Lonato del Garda v.del Marchesino,180,BS,Lonato del Garda,N,14/03/2004,,5035536,615762,45.463753136210265,10.480772043571283,"(45.463753136210265, 10.480772043571283)"
12639,Cadmio,ng/m³,548,Milano v.Senato,118,MI,Milano,N,09/07/2008,,5035238,515435,45.470499014097,9.197460360112531,"(45.470499014097, 9.197460360112531)"
10145,Monossido di Carbonio,mg/m³,701,Ostiglia v.Colombo,14,MN,Ostiglia,S,29/11/2006,01/01/2017,4993316,668216,45.073311155731965,11.137034007299844,"(45.073311155731965, 11.137034007299844)"
5717,Ozono,µg/m³,531,Pioltello Limito,114,MI,Pioltello,N,13/05/1989,,5036730,525583,45.48363035323249,9.327360033215145,"(45.48363035323249, 9.327360033215145)"
5789,Monossido di Carbonio,mg/m³,591,Seriate v. Garibaldi,256,BG,Seriate,S,31/10/1991,13/09/2011,5059449,555672,45.68635606439914,9.714947917631529,"(45.68635606439914, 9.714947917631529)"
10438,Particelle sospese PM2.5,µg/m³,1264,Sondrio v.Paribelli,290,SO,Sondrio,N,11/11/2008,,5113073,567873,46.167852440665115,9.879209924469903,"(46.167852440665115, 9.879209924469903)"
10013,Particelle sospese PM2.5,µg/m³,576,Merate v. Madonna di Loreto,279,LC,Merate,N,10/09/2006,,5060569,531623,45.69795198970243,9.406190938686596,"(45.69795198970243, 9.406190938686596)"
17083,Nikel,ng/m³,569,Sondrio v.Mazzini,307,SO,Sondrio,S,01/04/2008,26/12/2011,5113078,567173,46.16796681227828,9.87014407497457,"(46.16796681227828, 9.87014407497457)"
5662,Biossido di Zolfo,µg/m³,592,Treviglio p.zza Insurrezione,191,BG,Treviglio,N,02/06/1991,,5040815,546236,45.51933498138716,9.592009994888425,"(45.51933498138716, 9.592009994888425)"
5569,Biossido di Azoto,µg/m³,566,Olgiate Comasco v.Roma,404,CO,Olgiate Comasco,S,01/02/1995,15/04/2010,5070038,497388,45.78389725453634,8.966397886811311,"(45.78389725453634, 8.966397886811311)"
5989,Benzene,µg/m³,584,Bergamo v.Garibaldi,249,BG,Bergamo,N,02/08/1997,,5060449,551482,45.69568034432694,9.66124914606551,"(45.69568034432694, 9.66124914606551)"
5644,Biossido di Zolfo,µg/m³,519,Tribiano,94,MI,Tribiano,S,08/03/1982,29/03/2006,5028070,529033,45.40554635277101,9.370994067584798,"(45.40554635277101, 9.370994067584798)"
6689,Monossido di Carbonio,mg/m³,642,Pavia v. Folperti,77,PV,Pavia,S,01/06/2002,04/01/2012,5004590,512932,45.19467609907785,9.164638300630086,"(45.19467609907785, 9.164638300630086)"
9875,Ossidi di Azoto,µg/m³,674,Monza v.Machiavelli,162,MB,Monza,N,21/10/2005,,5047450,521343,45.58026348442243,9.273573092713274,"(45.58026348442243, 9.273573092713274)"
5517,Biossido di Azoto,µg/m³,514,Rho via Buon Gesù,152,MI,Rho,N,03/10/1991,,5041100,503483,45.523425662003476,9.044599871111005,"(45.523425662003476, 9.044599871111005)"
5521,Biossido di Azoto,µg/m³,518,Galliate strada del Piaggio,153,NO,Galliate,S,07/12/1992,04/01/2017,5034980,479423,45.46804407930967,8.73676932023362,"(45.46804407930967, 8.73676932023362)"
10096,Benzene,µg/m³,697,Borgofranco sul Po loc. Bonizzo,14,MN,Borgofranco sul Po,S,29/11/2006,,4990430,671752,45.04650153816735,11.18093581912755,"(45.04650153816735, 11.18093581912755)"
10269,Ammoniaca,µg/m³,502,Milano v.Juvara,122,MI,Milano,S,28/03/2007,11/06/2007,5035546,517377,45.473225708577175,9.222315138737468,"(45.473225708577175, 9.222315138737468)"
10586,Particelle sospese PM2.5,µg/m³,677,Cremona Via Fatebenefratelli,43,CR,Cremona,N,28/07/2010,,4999315,582066,45.14254063221695,10.043836158369393,"(45.14254063221695, 10.043836158369393)"
5965,Biossido di Azoto,µg/m³,633,Soresina v. Landriani,70,CR,Soresina,N,16/10/1999,,5014860,567712,45.28397715446764,9.863398419993635,"(45.28397715446764, 9.863398419993635)"
17037,Benzo(a)pirene,ng/m³,583,Bergamo v.Meucci,249,BG,Bergamo,N,14/01/2012,,5059922,550116,45.69103740547214,9.643650579461385,"(45.69103740547214, 9.643650579461385)"
17126,Benzene,µg/m³,705,Milano Pascal Città Studi,122,MI,Milano,N,13/09/2012,,5036190,518405,45.47899606168744,9.235491038497502,"(45.47899606168744, 9.235491038497502)"
5832,Monossido di Carbonio,mg/m³,514,Rho via Buon Gesù,152,MI,Rho,N,02/10/1991,,5041100,503483,45.523425662003476,9.044599871111005,"(45.523425662003476, 9.044599871111005)"
12686,Cadmio,ng/m³,633,Soresina v. Landriani,70,CR,Soresina,N,01/04/2008,,5014860,567712,45.28397715446764,9.863398419993635,"(45.28397715446764, 9.863398419993635)"
12577,Particelle sospese PM2.5,µg/m³,627,Cremona P.zza Cadorna,39,CR,Cremona,N,01/01/2012,,4998110,579872,45.13194691285173,10.015741513336042,"(45.13194691285173, 10.015741513336042)"
10326,Biossido di Azoto,µg/m³,708,Parona v. della Miseria,112,PV,Parona,N,01/10/2007,,5014300,480733,45.281935610357905,8.754334594539825,"(45.281935610357905, 8.754334594539825)"
5628,Biossido di Zolfo,µg/m³,539,Milano v.Liguria,115,MI,Milano,S,14/08/1991,05/05/1999,5032273,513134,45.443857653564926,9.167944501742676,"(45.443857653564926, 9.167944501742676)"
10335,PM10 (SM2005),µg/m³,709,Vigevano v.Valletta,109,PV,Vigevano,N,08/08/2007,,5016690,487833,45.303607869655714,8.844804609965438,"(45.303607869655714, 8.844804609965438)"
6884,Ozono,µg/m³,665,Viadana v. Cavalli,37,MN,Viadana,N,01/10/2003,,4975705,619759,44.92469404955067,10.517502067117825,"(44.92469404955067, 10.517502067117825)"
10028,Particelle sospese PM2.5,µg/m³,685,Calusco d'Adda v. Caduti sul Lavoro,273,BG,Calusco d'Adda,N,30/06/2006,,5059767,537706,45.69042907854514,9.484260927647789,"(45.69042907854514, 9.484260927647789)"
6748,Ossidi di Azoto,µg/m³,647,Breno v.Don Putelli,342,BS,Breno,S,09/06/1992,30/07/2018,5090074,600822,45.956830532998445,10.301058339435231,"(45.956830532998445, 10.301058339435231)"
6328,Ossidi di Azoto,µg/m³,501,Milano v.Marche,129,MI,Milano,N,18/09/1980,,5038105,514918,45.49631644365102,9.190933555313624,"(45.49631644365102, 9.190933555313624)"
6918,PM10 (SM2005),µg/m³,560,Varese v.Copelli,383,VA,Varese,N,17/07/2003,,5073728,486035,45.816973233263674,8.820240707158211,"(45.816973233263674, 8.820240707158211)"
6272,Ossidi di Azoto,µg/m³,601,Montanaso Lombardo SP 202,84,LO,Montanaso Lombardo,S,13/01/2000,01/01/2017,5020391,535459,45.33613100905199,9.45255388178171,"(45.33613100905199, 9.45255388178171)"
6206,Ossidi di Azoto,µg/m³,593,Ciserano c.so Europa,159,BG,Ciserano,S,30/11/1994,30/07/2018,5048846,547278,45.591548429500484,9.606127731575759,"(45.591548429500484, 9.606127731575759)"
6902,Ozono,µg/m³,601,Montanaso Lombardo SP 202,84,LO,Montanaso Lombardo,S,04/08/2004,01/01/2017,5020391,535459,45.33613100905199,9.45255388178171,"(45.33613100905199, 9.45255388178171)"
5831,Monossido di Carbonio,mg/m³,515,Pero SS Sempione,141,MI,Pero,S,10/05/1991,30/07/2018,5039595,507028,45.509852266792514,9.089972020337333,"(45.509852266792514, 9.089972020337333)"
6813,Biossido di Azoto,µg/m³,656,Gambara v.Parma,47,BS,Gambara,N,16/02/1990,,5011493,601945,45.24954362474624,10.299119496064078,"(45.24954362474624, 10.299119496064078)"
5518,Biossido di Azoto,µg/m³,515,Pero SS Sempione,141,MI,Pero,S,10/12/1986,30/07/2018,5039595,507028,45.509852266792514,9.089972020337333,"(45.509852266792514, 9.089972020337333)"
10073,Ossidi di Azoto,µg/m³,694,Salionze v. Campagna Rossa,109,VR,Salionze,S,01/12/2006,20/11/2013,5029205,635124,45.40331375821289,10.72659797077939,"(45.40331375821289, 10.72659797077939)"
10020,Biossido di Zolfo,µg/m³,685,Calusco d'Adda v. Caduti sul Lavoro,273,BG,Calusco d'Adda,N,30/06/2006,,5059767,537706,45.69042907854514,9.484260927647789,"(45.69042907854514, 9.484260927647789)"
5730,Ozono,µg/m³,564,Erba v. Battisti,279,CO,Erba,N,01/01/2009,,5072803,517232,45.808573806922965,9.221779204488435,"(45.808573806922965, 9.221779204488435)"
5719,Ozono,µg/m³,542,Meda v. Gagarin,222,MB,Meda,N,01/11/1995,,5056480,512203,45.66176219189168,9.156643984551597,"(45.66176219189168, 9.156643984551597)"
6220,Ossidi di Azoto,µg/m³,584,Bergamo v.Garibaldi,249,BG,Bergamo,N,21/06/1994,,5060449,551482,45.69568034432694,9.66124914606551,"(45.69568034432694, 9.66124914606551)"
6736,Particolato Totale Sospeso,µg/m³,645,Voghera v.Repubblica,100,PV,Voghera,S,07/03/2002,01/10/2006,4981380,500562,44.98586313155348,9.007128842722402,"(44.98586313155348, 9.007128842722402)"
5805,Monossido di Carbonio,mg/m³,574,Lecco v. Amendola,214,LC,Lecco,N,17/02/1991,,5077479,530713,45.850191194578535,9.395577066893223,"(45.850191194578535, 9.395577066893223)"
12602,Arsenico,ng/m³,655,Darfo Boario Terme v. De Amicis,221,BS,Darfo Boario Terme,N,18/04/2008,,5080789,591371,45.87460210989037,10.17735680898138,"(45.87460210989037, 10.17735680898138)"
5740,Ozono,µg/m³,567,Chiavenna v.Cerletti,333,SO,Chiavenna,S,30/05/1996,01/01/2018,5129768,530454,46.320803497826546,9.395590913257395,"(46.320803497826546, 9.395590913257395)"
12688,Benzo(a)pirene,ng/m³,633,Soresina v. Landriani,70,CR,Soresina,N,02/04/2008,,5014860,567712,45.28397715446764,9.863398419993635,"(45.28397715446764, 9.863398419993635)"
5802,Monossido di Carbonio,mg/m³,566,Olgiate Comasco v.Roma,404,CO,Olgiate Comasco,S,01/02/1995,15/04/2010,5070038,497388,45.78389725453634,8.966397886811311,"(45.78389725453634, 8.966397886811311)"
10432,Biossido di Azoto,µg/m³,1264,Sondrio v.Paribelli,290,SO,Sondrio,N,04/01/2009,,5113073,567873,46.167852440665115,9.879209924469903,"(46.167852440665115, 9.879209924469903)"
5691,Biossido di Zolfo,µg/m³,608,Codogno v.Trento,59,LO,Codogno,N,13/01/2000,,5000892,554872,45.15937280234111,9.69814824935254,"(45.15937280234111, 9.69814824935254)"
6370,Ossidi di Azoto,µg/m³,543,Vimercate v. dell'Ospedale,194,MB,Vimercate,S,23/12/1994,30/07/2018,5051330,528723,45.614920870442226,9.368396161785157,"(45.614920870442226, 9.368396161785157)"
6784,Ossidi di Azoto,µg/m³,652,Brescia v.Turati,154,BS,Brescia,N,01/10/1999,,5043626,596168,45.539529434955995,10.231785907477223,"(45.539529434955995, 10.231785907477223)"
6635,Particolato Totale Sospeso,µg/m³,508,Cassano d'Adda v.di Vona,133,MI,Cassano d'Adda,S,10/12/1984,14/11/2005,5040847,540004,45.52000867032165,9.512220968943545,"(45.52000867032165, 9.512220968943545)"
5954,Ozono,µg/m³,627,Cremona P.zza Cadorna,39,CR,Cremona,S,11/12/1997,30/08/2010,4998110,579872,45.13194691285173,10.015741513336042,"(45.13194691285173, 10.015741513336042)"
10074,Biossido di Azoto,µg/m³,694,Salionze v. Campagna Rossa,109,VR,Salionze,S,30/11/2006,,5029205,635124,45.40331375821289,10.72659797077939,"(45.40331375821289, 10.72659797077939)"
6296,Ossidi di Azoto,µg/m³,508,Cassano d'Adda v.di Vona,133,MI,Cassano d'Adda,S,14/12/1984,01/01/2018,5040847,540004,45.52000867032165,9.512220968943545,"(45.52000867032165, 9.512220968943545)"
20041,Ozono,µg/m³,670,Mantova S.Agnese,22,MN,Mantova,N,13/12/2013,,5002356,641122,45.16056833010576,10.79556411370788,"(45.16056833010576, 10.79556411370788)"
9899,Ozono,µg/m³,609,Casirate d'Adda v. Cimitero,108,BG,Casirate d'Adda,N,01/12/2005,,5038450,543458,45.49822713394494,9.556232262351761,"(45.49822713394494, 9.556232262351761)"
30166,Benzene,µg/m³,652,Brescia v.Turati,154,BS,Brescia,N,01/01/2016,,5043626,596168,45.539529434955995,10.231785907477223,"(45.539529434955995, 10.231785907477223)"
9927,PM10 (SM2005),µg/m³,677,Cremona Via Fatebenefratelli,43,CR,Cremona,N,08/04/2006,,4999315,582066,45.14254063221695,10.043836158369393,"(45.14254063221695, 10.043836158369393)"
10037,Ossidi di Azoto,µg/m³,687,Ferno v.Di Dio,215,VA,Ferno,N,06/11/2006,,5051773,481053,45.61924377994763,8.756970445453431,"(45.61924377994763, 8.756970445453431)"
5668,Biossido di Zolfo,µg/m³,597,Lallio v. Sforzatica,212,BG,Lallio,S,13/04/2000,01/01/2017,5056421,548190,45.65966391792855,9.618568761257565,"(45.65966391792855, 9.618568761257565)"
30159,Ossidi di Azoto,µg/m³,655,Darfo Boario Terme v. De Amicis,221,BS,Darfo Boario Terme,N,23/01/2013,,5080789,591371,45.87460210989037,10.17735680898138,"(45.87460210989037, 10.17735680898138)"
6926,PM10 (SM2005),µg/m³,572,Morbegno v.Cortivacci,262,SO,Morbegno,N,14/12/1999,,5108901,543736,46.132282960003735,9.566179893984474,"(46.132282960003735, 9.566179893984474)"
5659,Biossido di Zolfo,µg/m³,589,Nembro v.Locatelli,309,BG,Nembro,S,05/06/1991,31/05/2003,5065779,559162,45.743036830343144,9.760535572770022,"(45.743036830343144, 9.760535572770022)"
5711,Ozono,µg/m³,525,Corsico v.le Italia,119,MI,Corsico,S,18/01/1990,01/01/2018,5031403,507619,45.43610851009912,9.097410841871474,"(45.43610851009912, 9.097410841871474)"
6260,Ossidi di Azoto,µg/m³,607,Abbadia Cerreto v. Fanfulla,64,LO,Abbadia Cerreto,N,13/01/2000,,5017500,545920,45.309502269282255,9.585790416120414,"(45.309502269282255, 9.585790416120414)"
10049,Biossido di Zolfo,µg/m³,689,Galliavola v. Marconi,87,PV,Galliavola,S,01/01/2007,01/01/2017,4993533,485861,45.095121633481334,8.820308319996208,"(45.095121633481334, 8.820308319996208)"
11041,Biossido di Zolfo,µg/m³,674,Monza v.Machiavelli,162,MB,Monza,N,10/02/2011,,5047450,521343,45.58026348442243,9.273573092713274,"(45.58026348442243, 9.273573092713274)"
5631,Biossido di Zolfo,µg/m³,546,Magenta v. F. Turati,137,MI,Magenta,N,22/04/1995,,5034328,490635,45.462415791106615,8.880210433125571,"(45.462415791106615, 8.880210433125571)"
5630,Biossido di Zolfo,µg/m³,531,Pioltello Limito,114,MI,Pioltello,N,07/05/1989,,5036730,525583,45.48363035323249,9.327360033215145,"(45.48363035323249, 9.327360033215145)"
5531,Biossido di Azoto,µg/m³,528,Milano Verziere,116,MI,Milano,N,24/11/1988,,5034443,515270,45.463346740666545,9.195324807668857,"(45.463346740666545, 9.195324807668857)"
5607,Biossido di Azoto,µg/m³,604,Tavazzano con Villavesco v.Cascina Bagnolo,85,LO,Tavazzano con Villavesco,N,13/01/2000,,5019734,532492,45.33036100181227,9.414644726627262,"(45.33036100181227, 9.414644726627262)"
10259,Benzene,µg/m³,569,Sondrio v.Mazzini,307,SO,Sondrio,N,19/09/2006,,5113078,567173,46.16796681227828,9.87014407497457,"(46.16796681227828, 9.87014407497457)"
10016,Biossido di Zolfo,µg/m³,664,Mantova p.zza Gramsci,18,MN,Mantova,N,30/10/2006,,5001351,640031,45.151743379576594,10.78140770009565,"(45.151743379576594, 10.78140770009565)"
5647,Biossido di Zolfo,µg/m³,528,Milano Verziere,116,MI,Milano,S,07/12/1988,01/03/2004,5034443,515270,45.463346740666545,9.195324807668857,"(45.463346740666545, 9.195324807668857)"
6340,Ossidi di Azoto,µg/m³,547,Milano Parco Lambro,123,MI,Milano,S,21/04/1995,30/07/2018,5038480,519323,45.499583690483405,9.247326889507654,"(45.499583690483405, 9.247326889507654)"
29041,Benzene,µg/m³,561,Como v.Cattaneo,202,CO,Como,N,,,5073500,505203,45.81504286011291,9.06697137484454,"(45.81504286011291, 9.06697137484454)"
6945,PM10 (SM2005),µg/m³,633,Soresina v. Landriani,70,CR,Soresina,N,04/02/2000,,5014860,567712,45.28397715446764,9.863398419993635,"(45.28397715446764, 9.863398419993635)"
9920,Ossidi di Azoto,µg/m³,665,Viadana v. Cavalli,37,MN,Viadana,N,15/06/2004,,4975705,619759,44.92469404955067,10.517502067117825,"(44.92469404955067, 10.517502067117825)"
5564,Biossido di Azoto,µg/m³,561,Como v.Cattaneo,202,CO,Como,N,17/02/1991,,5073500,505203,45.81504286011291,9.06697137484454,"(45.81504286011291, 9.06697137484454)"
6308,Ossidi di Azoto,µg/m³,540,Garbagnate Milanese v. Villoresi,175,MI,Garbagnate Milanese,S,11/12/1992,30/07/2018,5046467,506105,45.5717162655023,9.07824159056828,"(45.5717162655023, 9.07824159056828)"
6958,PM10 (SM2005),µg/m³,569,Sondrio v.Mazzini,307,SO,Sondrio,N,08/12/1999,,5113078,567173,46.16796681227828,9.87014407497457,"(46.16796681227828, 9.87014407497457)"
10087,Benzene,µg/m³,696,Monzambano campo sportivo,88,MN,Monzambano,S,01/12/2006,,5027572,632338,45.38915354023782,10.690576265072083,"(45.38915354023782, 10.690576265072083)"
10396,Particelle sospese PM2.5,µg/m³,674,Monza v.Machiavelli,162,MB,Monza,N,19/12/2008,,5047450,521343,45.58026348442243,9.273573092713274,"(45.58026348442243, 9.273573092713274)"
5606,Biossido di Azoto,µg/m³,603,Castiraga Vidardo v.Craxi,74,LO,Castiraga Vidardo,S,13/01/2000,01/01/2018,5012170,531404,45.26232519992153,9.400281323067924,"(45.26232519992153, 9.400281323067924)"
