,Data,Biossido di Azoto_Count_sensori,Biossido di Azoto_Indice numerico,Biossido di Azoto_Indice testuale,Biossido di Azoto_Valore_interesse,Biossido di Azoto_Valore_interesse_std,Biossido di Zolfo_Count_sensori,Biossido di Zolfo_Indice numerico,Biossido di Zolfo_Indice testuale,Biossido di Zolfo_Valore_interesse,Biossido di Zolfo_Valore_interesse_std,Ozono_Count_sensori,Ozono_Indice numerico,Ozono_Indice testuale,Ozono_Valore_interesse,Ozono_Valore_interesse_std,PM10 (SM2005)_Count_sensori,PM10 (SM2005)_Indice numerico,PM10 (SM2005)_Indice testuale,PM10 (SM2005)_Valore_interesse,PM10 (SM2005)_Valore_interesse_std,Particelle sospese PM2.5_Count_sensori,Particelle sospese PM2.5_Indice numerico,Particelle sospese PM2.5_Indice testuale,Particelle sospese PM2.5_Valore_interesse,Particelle sospese PM2.5_Valore_interesse_std,IQA_numerico,IQA
2314,2002-05-03,34,3,Buona,70.8,24.1,18,4,Molto Buona,4.8,3.9,17,3,Buona,85.7,8.3,9,3,Buona,21.3,6.0,,,ND,,,3,Buona
2315,2002-05-04,33,3,Buona,68.1,14.5,17,4,Molto Buona,3.4,1.9,17,3,Buona,82.5,12.9,7,4,Molto Buona,10.9,2.3,,,ND,,,3,Buona
2316,2002-05-05,33,3,Buona,63.2,17.1,17,4,Molto Buona,2.9,1.4,17,3,Buona,93.3,17.5,7,4,Molto Buona,11.4,2.1,,,ND,,,3,Buona
2317,2002-05-06,35,3,Buona,91.4,20.9,18,4,Molto Buona,5.8,3.0,17,3,Buona,93.3,15.0,7,3,Buona,23.4,4.3,,,ND,,,3,Buona
2318,2002-05-07,34,2,Accettabile,105.8,27.9,18,4,Molto Buona,6.1,3.6,17,3,Buona,107.3,20.2,9,3,Buona,28.4,7.3,,,ND,,,2,Accettabile
2319,2002-05-08,34,2,Accettabile,100.8,18.1,18,4,Molto Buona,5.9,4.1,16,4,Molto Buona,79.9,15.9,8,3,Buona,29.1,6.2,,,ND,,,2,Accettabile
2320,2002-05-09,34,3,Buona,81.4,15.2,17,4,Molto Buona,3.6,2.8,17,4,Molto Buona,58.6,9.5,8,4,Molto Buona,18.9,5.9,,,ND,,,3,Buona
2321,2002-05-10,35,3,Buona,89.6,16.8,17,4,Molto Buona,5.8,3.7,17,4,Molto Buona,70.0,17.3,8,3,Buona,26.2,5.3,,,ND,,,3,Buona
2322,2002-05-11,34,3,Buona,88.1,18.3,16,4,Molto Buona,3.9,3.0,17,3,Buona,90.1,17.4,8,3,Buona,23.8,4.7,,,ND,,,3,Buona
2323,2002-05-12,34,3,Buona,69.3,15.9,16,4,Molto Buona,4.0,2.8,17,3,Buona,117.1,14.6,7,3,Buona,26.0,4.0,,,ND,,,3,Buona
2324,2002-05-13,35,3,Buona,92.9,16.3,17,4,Molto Buona,5.6,4.0,17,3,Buona,113.6,15.1,8,3,Buona,28.4,3.0,,,ND,,,3,Buona
2325,2002-05-14,35,3,Buona,70.5,14.5,17,4,Molto Buona,7.8,6.6,17,2,Accettabile,122.0,11.6,9,3,Buona,31.9,6.3,,,ND,,,2,Accettabile
2326,2002-05-15,35,2,Accettabile,106.8,17.7,17,4,Molto Buona,7.8,5.6,17,2,Accettabile,125.0,21.6,9,2,Accettabile,39.2,5.7,,,ND,,,2,Accettabile
2327,2002-05-16,35,2,Accettabile,129.7,18.9,17,4,Molto Buona,7.8,4.3,17,2,Accettabile,167.0,25.4,9,1,Scarsa,53.0,8.2,,,ND,,,1,Scarsa
2328,2002-05-17,35,2,Accettabile,113.7,20.8,17,4,Molto Buona,14.1,9.4,17,2,Accettabile,145.5,18.5,9,2,Accettabile,40.8,5.6,,,ND,,,2,Accettabile
2329,2002-05-18,35,3,Buona,81.2,16.5,17,4,Molto Buona,11.1,4.5,17,2,Accettabile,123.5,14.3,9,3,Buona,32.0,6.4,,,ND,,,2,Accettabile
2330,2002-05-19,35,3,Buona,59.7,13.8,17,4,Molto Buona,8.6,7.0,17,2,Accettabile,125.6,13.0,9,4,Molto Buona,20.0,2.3,,,ND,,,2,Accettabile
2331,2002-05-20,35,3,Buona,72.5,14.4,17,4,Molto Buona,5.4,2.7,16,3,Buona,110.8,13.7,8,3,Buona,25.8,4.8,,,ND,,,3,Buona
2332,2002-05-21,35,2,Accettabile,100.4,17.4,17,4,Molto Buona,8.5,4.2,16,3,Buona,118.5,18.6,8,2,Accettabile,40.5,5.5,,,ND,,,2,Accettabile
2333,2002-05-22,35,3,Buona,94.8,18.5,17,4,Molto Buona,9.8,5.7,16,2,Accettabile,120.1,12.5,9,2,Accettabile,43.3,6.0,,,ND,,,2,Accettabile
2334,2002-05-23,35,3,Buona,79.2,11.8,17,4,Molto Buona,5.6,4.7,16,4,Molto Buona,72.8,10.4,9,3,Buona,34.0,7.9,,,ND,,,3,Buona
2335,2002-05-24,35,2,Accettabile,100.5,12.7,17,4,Molto Buona,6.8,4.7,16,3,Buona,105.4,13.6,7,3,Buona,21.1,4.6,,,ND,,,2,Accettabile
2336,2002-05-25,34,3,Buona,85.6,18.9,17,4,Molto Buona,9.2,8.0,16,3,Buona,113.2,16.9,8,3,Buona,26.5,3.1,,,ND,,,3,Buona
2337,2002-05-26,33,3,Buona,57.7,11.2,16,4,Molto Buona,5.6,7.8,15,2,Accettabile,124.4,17.0,7,4,Molto Buona,16.0,4.8,,,ND,,,2,Accettabile
2338,2002-05-27,34,3,Buona,71.0,12.0,17,4,Molto Buona,6.1,7.4,16,4,Molto Buona,72.8,11.7,7,3,Buona,21.0,6.8,,,ND,,,3,Buona
2339,2002-05-28,33,3,Buona,68.7,16.3,15,4,Molto Buona,7.4,4.3,15,3,Buona,94.0,14.7,8,4,Molto Buona,18.8,10.7,,,ND,,,3,Buona
2340,2002-05-29,34,3,Buona,86.2,16.4,17,4,Molto Buona,14.9,9.7,17,3,Buona,101.2,15.1,9,3,Buona,25.2,8.1,,,ND,,,3,Buona
2341,2002-05-30,34,3,Buona,99.3,18.7,17,4,Molto Buona,10.7,8.3,17,2,Accettabile,129.6,23.3,8,3,Buona,31.6,5.6,,,ND,,,2,Accettabile
2342,2002-05-31,34,2,Accettabile,106.0,24.2,17,4,Molto Buona,8.1,3.8,17,2,Accettabile,146.0,25.0,9,2,Accettabile,42.2,5.1,,,ND,,,2,Accettabile
2343,2002-06-01,34,3,Buona,93.2,23.9,16,4,Molto Buona,8.0,4.4,17,2,Accettabile,167.0,35.5,8,2,Accettabile,41.0,3.2,,,ND,,,2,Accettabile
2344,2002-06-02,32,3,Buona,75.3,16.4,16,4,Molto Buona,7.0,4.6,16,2,Accettabile,170.0,30.6,7,3,Buona,33.6,3.0,,,ND,,,2,Accettabile
2345,2002-06-03,33,3,Buona,80.1,16.2,17,4,Molto Buona,6.5,3.1,17,3,Buona,117.2,17.7,7,3,Buona,34.7,3.4,,,ND,,,3,Buona
2346,2002-06-04,33,3,Buona,83.5,15.0,17,4,Molto Buona,6.2,5.0,17,3,Buona,89.2,21.2,9,2,Accettabile,40.9,3.0,,,ND,,,2,Accettabile
2347,2002-06-05,33,3,Buona,64.6,12.2,17,4,Molto Buona,3.1,1.7,16,4,Molto Buona,78.6,15.8,8,3,Buona,27.9,6.5,,,ND,,,3,Buona
2348,2002-06-06,33,3,Buona,82.6,13.1,16,4,Molto Buona,3.2,1.9,15,4,Molto Buona,72.3,12.3,9,4,Molto Buona,18.1,3.8,,,ND,,,3,Buona
2349,2002-06-07,33,3,Buona,66.6,13.8,16,4,Molto Buona,9.0,12.4,15,4,Molto Buona,69.0,23.6,9,3,Buona,20.3,2.4,,,ND,,,3,Buona
2350,2002-06-08,33,3,Buona,54.1,14.9,16,4,Molto Buona,3.2,1.8,13,3,Buona,86.9,12.7,9,4,Molto Buona,18.2,4.4,,,ND,,,3,Buona
2351,2002-06-09,33,3,Buona,62.5,14.4,16,4,Molto Buona,2.0,1.4,13,3,Buona,89.7,7.9,9,4,Molto Buona,15.8,3.2,,,ND,,,3,Buona
2352,2002-06-10,33,3,Buona,67.9,16.6,16,4,Molto Buona,5.2,5.5,16,3,Buona,98.3,18.4,9,3,Buona,21.3,5.2,,,ND,,,3,Buona
2353,2002-06-11,33,3,Buona,99.5,18.2,16,4,Molto Buona,5.6,3.9,17,2,Accettabile,140.0,16.9,9,3,Buona,26.7,5.4,,,ND,,,2,Accettabile
2354,2002-06-12,33,2,Accettabile,105.1,20.6,16,4,Molto Buona,4.2,2.8,17,2,Accettabile,151.6,18.5,9,2,Accettabile,42.2,9.3,,,ND,,,2,Accettabile
2355,2002-06-13,33,2,Accettabile,110.6,19.2,16,4,Molto Buona,5.8,4.0,17,1,Scarsa,186.2,23.1,9,2,Accettabile,44.7,8.8,,,ND,,,1,Scarsa
2356,2002-06-14,33,2,Accettabile,120.9,20.7,15,4,Molto Buona,5.8,3.7,17,1,Scarsa,211.8,26.9,7,2,Accettabile,49.6,4.6,,,ND,,,1,Scarsa
2357,2002-06-15,32,3,Buona,93.5,18.7,15,4,Molto Buona,7.6,6.7,17,1,Scarsa,182.5,28.9,7,2,Accettabile,41.0,1.9,,,ND,,,1,Scarsa
2358,2002-06-16,30,3,Buona,76.3,15.6,14,4,Molto Buona,4.1,2.7,17,1,Scarsa,189.8,22.0,7,2,Accettabile,44.0,3.2,,,ND,,,1,Scarsa
2359,2002-06-17,31,2,Accettabile,103.5,29.6,15,4,Molto Buona,3.9,2.6,17,1,Scarsa,212.9,49.6,6,1,Scarsa,53.8,4.2,,,ND,,,1,Scarsa
2360,2002-06-18,32,2,Accettabile,125.4,30.6,15,4,Molto Buona,3.8,2.8,16,0,Molto Scarsa,251.8,40.6,7,1,Scarsa,71.6,7.7,,,ND,,,0,Molto Scarsa
2361,2002-06-19,33,2,Accettabile,114.0,32.5,15,4,Molto Buona,3.8,2.9,16,0,Molto Scarsa,268.3,44.0,7,1,Scarsa,67.9,9.8,,,ND,,,0,Molto Scarsa
2362,2002-06-20,33,2,Accettabile,107.9,28.7,15,4,Molto Buona,7.6,5.1,16,2,Accettabile,140.9,14.7,7,2,Accettabile,41.9,4.5,,,ND,,,2,Accettabile
2363,2002-06-21,34,2,Accettabile,110.6,23.5,15,4,Molto Buona,6.7,5.3,17,1,Scarsa,197.4,28.7,7,1,Scarsa,59.4,6.1,,,ND,,,1,Scarsa
2364,2002-06-22,34,2,Accettabile,108.1,31.6,15,4,Molto Buona,3.7,2.9,17,0,Molto Scarsa,268.7,58.8,7,1,Scarsa,62.4,10.2,,,ND,,,0,Molto Scarsa
2365,2002-06-23,34,3,Buona,94.0,32.3,15,4,Molto Buona,4.2,3.4,17,1,Scarsa,201.8,36.0,7,1,Scarsa,51.7,6.5,,,ND,,,1,Scarsa
2366,2002-06-24,34,3,Buona,84.1,27.9,15,4,Molto Buona,7.5,5.3,17,1,Scarsa,180.5,42.3,6,2,Accettabile,41.7,12.3,,,ND,,,1,Scarsa
2367,2002-06-25,34,3,Buona,71.4,21.9,15,4,Molto Buona,3.3,2.1,17,2,Accettabile,122.2,19.4,5,3,Buona,26.4,3.6,,,ND,,,2,Accettabile
2368,2002-06-26,34,3,Buona,75.0,20.0,15,4,Molto Buona,4.9,2.7,16,2,Accettabile,135.6,19.5,7,3,Buona,23.3,2.6,,,ND,,,2,Accettabile
2369,2002-06-27,32,3,Buona,90.3,20.4,15,4,Molto Buona,14.4,21.5,16,2,Accettabile,169.3,20.5,7,2,Accettabile,40.7,2.8,,,ND,,,2,Accettabile
2370,2002-06-28,32,3,Buona,76.7,20.2,15,4,Molto Buona,3.9,2.0,17,2,Accettabile,127.5,18.7,7,4,Molto Buona,19.0,3.9,,,ND,,,2,Accettabile
2371,2002-06-29,33,3,Buona,61.5,16.8,15,4,Molto Buona,3.1,1.6,17,2,Accettabile,138.5,13.8,7,3,Buona,21.3,3.6,,,ND,,,2,Accettabile
2372,2002-06-30,33,3,Buona,71.2,20.6,15,4,Molto Buona,4.8,2.7,17,2,Accettabile,151.7,16.2,7,3,Buona,21.1,2.0,,,ND,,,2,Accettabile
2373,2002-07-01,34,3,Buona,93.1,21.0,16,4,Molto Buona,15.1,28.7,17,2,Accettabile,156.8,15.5,7,3,Buona,31.7,3.3,,,ND,,,2,Accettabile
2374,2002-07-02,34,3,Buona,83.0,17.7,16,4,Molto Buona,14.0,24.5,17,3,Buona,116.5,24.7,8,3,Buona,32.4,4.0,,,ND,,,3,Buona
2375,2002-07-03,34,3,Buona,67.8,15.9,16,4,Molto Buona,7.5,5.5,15,2,Accettabile,132.6,23.6,8,2,Accettabile,37.1,6.3,,,ND,,,2,Accettabile
2376,2002-07-04,34,3,Buona,65.1,15.3,16,4,Molto Buona,5.1,3.0,15,3,Buona,94.7,12.6,8,4,Molto Buona,17.5,5.6,,,ND,,,3,Buona
2377,2002-07-05,34,3,Buona,68.0,14.8,16,4,Molto Buona,6.9,2.8,17,3,Buona,116.5,19.3,8,3,Buona,26.4,4.1,,,ND,,,3,Buona
2378,2002-07-06,34,3,Buona,62.8,16.2,16,4,Molto Buona,8.4,2.7,17,3,Buona,96.5,21.8,8,3,Buona,20.6,2.1,,,ND,,,3,Buona
2379,2002-07-07,34,3,Buona,81.9,26.4,16,4,Molto Buona,3.6,2.0,17,2,Accettabile,138.0,22.3,8,4,Molto Buona,18.5,5.2,,,ND,,,2,Accettabile
2380,2002-07-08,33,3,Buona,99.0,23.4,16,4,Molto Buona,5.8,3.2,17,2,Accettabile,169.9,30.6,7,3,Buona,23.7,4.1,,,ND,,,2,Accettabile
2381,2002-07-09,33,3,Buona,97.8,27.2,16,4,Molto Buona,8.1,4.1,17,2,Accettabile,178.7,18.9,7,3,Buona,35.0,4.8,,,ND,,,2,Accettabile
2382,2002-07-10,33,3,Buona,99.3,21.6,16,4,Molto Buona,10.9,5.9,17,2,Accettabile,175.8,19.3,7,2,Accettabile,35.9,5.4,,,ND,,,2,Accettabile
2383,2002-07-11,33,2,Accettabile,105.0,22.6,16,4,Molto Buona,12.7,9.8,17,1,Scarsa,190.8,26.4,5,2,Accettabile,38.0,2.5,,,ND,,,1,Scarsa
2384,2002-07-12,33,3,Buona,98.9,25.5,16,4,Molto Buona,6.9,3.5,17,1,Scarsa,185.4,16.8,7,2,Accettabile,44.0,4.7,,,ND,,,1,Scarsa
2385,2002-07-13,32,3,Buona,61.7,18.8,16,4,Molto Buona,3.4,2.4,17,2,Accettabile,129.6,12.8,6,4,Molto Buona,18.2,4.0,,,ND,,,2,Accettabile
2386,2002-07-14,31,3,Buona,61.1,16.0,15,4,Molto Buona,2.1,1.0,17,4,Molto Buona,78.6,14.7,5,4,Molto Buona,15.8,1.7,,,ND,,,3,Buona
2387,2002-07-15,33,3,Buona,77.1,14.5,16,4,Molto Buona,4.1,2.5,17,4,Molto Buona,64.0,15.7,5,4,Molto Buona,19.8,1.7,,,ND,,,3,Buona
2388,2002-07-16,33,3,Buona,81.8,20.4,16,4,Molto Buona,7.7,5.5,16,4,Molto Buona,73.0,17.6,7,3,Buona,23.6,2.1,,,ND,,,3,Buona
2389,2002-07-17,32,3,Buona,74.9,16.7,17,4,Molto Buona,9.7,5.9,16,2,Accettabile,126.8,18.5,7,3,Buona,27.0,3.3,,,ND,,,2,Accettabile
2390,2002-07-18,32,3,Buona,80.4,25.1,17,4,Molto Buona,7.7,4.7,16,2,Accettabile,153.5,22.6,7,3,Buona,28.4,2.9,,,ND,,,2,Accettabile
2391,2002-07-19,33,3,Buona,82.5,23.4,17,4,Molto Buona,8.8,5.7,16,2,Accettabile,124.8,16.0,8,3,Buona,20.8,3.8,,,ND,,,2,Accettabile
2392,2002-07-20,33,3,Buona,87.0,28.4,17,4,Molto Buona,7.5,5.3,16,2,Accettabile,161.1,18.4,8,3,Buona,24.2,3.1,,,ND,,,2,Accettabile
2393,2002-07-21,32,3,Buona,64.8,20.7,17,4,Molto Buona,6.7,4.6,17,2,Accettabile,135.3,17.4,8,3,Buona,28.4,3.4,,,ND,,,2,Accettabile
2394,2002-07-22,32,3,Buona,90.1,19.0,17,4,Molto Buona,7.6,5.7,17,2,Accettabile,150.1,23.5,8,3,Buona,34.6,4.4,,,ND,,,2,Accettabile
2395,2002-07-23,33,3,Buona,85.9,21.9,17,4,Molto Buona,6.6,4.9,17,2,Accettabile,141.4,15.0,7,2,Accettabile,36.7,3.5,,,ND,,,2,Accettabile
2396,2002-07-24,33,3,Buona,89.4,25.2,17,4,Molto Buona,7.1,5.7,17,1,Scarsa,190.1,25.7,8,2,Accettabile,46.0,5.2,,,ND,,,1,Scarsa
2397,2002-07-25,33,3,Buona,73.6,17.4,17,4,Molto Buona,5.8,3.0,17,2,Accettabile,135.7,23.0,8,3,Buona,26.6,6.4,,,ND,,,2,Accettabile
2398,2002-07-26,33,3,Buona,76.0,16.5,17,4,Molto Buona,6.7,4.0,17,2,Accettabile,137.0,17.4,9,3,Buona,20.8,4.4,,,ND,,,2,Accettabile
2399,2002-07-27,32,3,Buona,68.0,14.3,17,4,Molto Buona,6.1,3.2,17,2,Accettabile,131.3,12.4,9,3,Buona,24.7,2.4,,,ND,,,2,Accettabile
2400,2002-07-28,32,3,Buona,71.5,19.9,17,4,Molto Buona,5.2,3.4,17,2,Accettabile,156.4,19.6,9,3,Buona,25.0,4.0,,,ND,,,2,Accettabile
2401,2002-07-29,32,3,Buona,89.9,22.1,17,4,Molto Buona,5.7,2.7,17,2,Accettabile,168.1,23.7,9,3,Buona,30.6,4.9,,,ND,,,2,Accettabile
2402,2002-07-30,32,3,Buona,82.2,28.2,17,4,Molto Buona,4.6,2.2,17,1,Scarsa,183.6,22.3,9,3,Buona,27.8,8.1,,,ND,,,1,Scarsa
2403,2002-07-31,34,3,Buona,88.9,22.2,17,4,Molto Buona,5.1,3.6,16,2,Accettabile,150.0,22.3,8,3,Buona,34.9,4.5,,,ND,,,2,Accettabile
2404,2002-08-01,34,3,Buona,71.8,19.5,17,4,Molto Buona,4.6,3.9,15,3,Buona,113.2,12.7,8,3,Buona,26.2,2.6,,,ND,,,3,Buona
2405,2002-08-02,34,3,Buona,86.0,19.4,17,4,Molto Buona,6.1,4.6,16,2,Accettabile,125.1,11.9,8,3,Buona,24.2,2.3,,,ND,,,2,Accettabile
2406,2002-08-03,34,3,Buona,69.3,19.5,17,4,Molto Buona,4.0,2.8,16,2,Accettabile,138.5,13.8,9,3,Buona,33.3,5.4,,,ND,,,2,Accettabile
2407,2002-08-04,33,3,Buona,45.3,15.9,16,4,Molto Buona,2.4,1.6,16,2,Accettabile,128.8,17.2,9,3,Buona,23.7,3.0,,,ND,,,2,Accettabile
2408,2002-08-05,34,3,Buona,61.3,21.2,16,4,Molto Buona,3.7,3.0,17,2,Accettabile,130.7,12.9,9,3,Buona,29.2,4.8,,,ND,,,2,Accettabile
2409,2002-08-06,32,3,Buona,66.2,23.4,16,4,Molto Buona,3.4,2.8,16,2,Accettabile,121.9,18.6,3,3,Buona,22.0,2.2,,,ND,,,2,Accettabile
2410,2002-08-07,33,3,Buona,60.7,21.4,17,4,Molto Buona,4.1,5.8,17,3,Buona,107.5,10.4,8,4,Molto Buona,12.5,7.9,,,ND,,,3,Buona
2411,2002-08-08,34,3,Buona,78.9,20.6,17,4,Molto Buona,5.1,3.0,17,2,Accettabile,137.9,13.0,7,3,Buona,21.3,8.7,,,ND,,,2,Accettabile
2412,2002-08-09,34,3,Buona,68.4,25.8,17,4,Molto Buona,3.1,2.1,17,3,Buona,111.7,10.1,7,4,Molto Buona,14.9,2.5,,,ND,,,3,Buona
2413,2002-08-10,34,3,Buona,47.5,17.3,17,4,Molto Buona,2.2,1.6,17,4,Molto Buona,72.0,10.2,8,4,Molto Buona,13.0,2.9,,,ND,,,3,Buona
2414,2002-08-11,34,4,Molto Buona,33.6,9.6,17,4,Molto Buona,3.5,3.6,17,4,Molto Buona,50.2,9.1,8,4,Molto Buona,5.9,2.0,,,ND,,,4,Molto Buona
2415,2002-08-12,34,4,Molto Buona,38.4,11.0,17,4,Molto Buona,6.2,6.8,17,3,Buona,103.2,13.2,8,4,Molto Buona,11.9,4.8,,,ND,,,3,Buona
2416,2002-08-13,34,3,Buona,60.4,15.7,17,4,Molto Buona,3.1,2.0,17,2,Accettabile,122.4,12.8,8,4,Molto Buona,17.4,5.4,,,ND,,,2,Accettabile
2417,2002-08-14,34,3,Buona,63.5,24.7,17,4,Molto Buona,3.9,2.7,17,2,Accettabile,146.9,15.5,8,3,Buona,22.1,4.3,,,ND,,,2,Accettabile
2418,2002-08-15,33,3,Buona,63.1,21.6,17,4,Molto Buona,3.7,3.1,17,2,Accettabile,164.4,18.2,8,3,Buona,29.0,4.5,,,ND,,,2,Accettabile
2419,2002-08-16,33,3,Buona,66.7,24.5,17,4,Molto Buona,3.5,2.3,17,2,Accettabile,157.9,19.7,8,3,Buona,34.0,4.3,,,ND,,,2,Accettabile
2420,2002-08-17,33,3,Buona,66.4,21.6,17,4,Molto Buona,2.6,1.5,17,2,Accettabile,164.4,21.2,8,2,Accettabile,35.5,4.2,,,ND,,,2,Accettabile
2421,2002-08-18,33,3,Buona,54.4,19.6,17,4,Molto Buona,2.5,1.4,17,2,Accettabile,144.1,15.2,8,3,Buona,26.9,3.3,,,ND,,,2,Accettabile
2422,2002-08-19,33,3,Buona,60.3,18.3,17,4,Molto Buona,2.9,1.8,17,2,Accettabile,149.1,23.2,8,2,Accettabile,36.8,4.0,,,ND,,,2,Accettabile
2423,2002-08-20,33,3,Buona,58.1,16.8,17,4,Molto Buona,5.1,3.7,16,2,Accettabile,146.3,14.1,8,3,Buona,32.2,3.0,,,ND,,,2,Accettabile
2424,2002-08-21,33,3,Buona,45.3,15.5,17,4,Molto Buona,2.4,1.7,16,2,Accettabile,124.4,10.4,8,4,Molto Buona,18.2,2.7,,,ND,,,2,Accettabile
2425,2002-08-22,34,3,Buona,56.4,18.7,17,4,Molto Buona,2.6,3.0,16,3,Buona,116.2,10.2,8,4,Molto Buona,16.1,3.0,,,ND,,,3,Buona
2426,2002-08-23,34,3,Buona,62.6,18.2,17,4,Molto Buona,3.5,3.0,16,3,Buona,110.2,13.7,9,4,Molto Buona,18.4,3.9,,,ND,,,3,Buona
2427,2002-08-24,34,3,Buona,74.9,20.9,17,4,Molto Buona,2.5,1.7,16,2,Accettabile,136.1,15.8,9,3,Buona,25.3,4.7,,,ND,,,2,Accettabile
2428,2002-08-25,34,3,Buona,56.2,21.7,17,4,Molto Buona,2.9,1.7,16,2,Accettabile,133.5,13.5,8,3,Buona,23.2,3.2,,,ND,,,2,Accettabile
2429,2002-08-26,34,3,Buona,63.9,13.3,17,4,Molto Buona,6.7,3.3,17,3,Buona,91.4,13.2,8,3,Buona,27.6,6.9,,,ND,,,3,Buona
2430,2002-08-27,34,3,Buona,64.4,16.2,17,4,Molto Buona,4.1,2.2,17,3,Buona,102.9,16.2,7,4,Molto Buona,19.7,3.0,,,ND,,,3,Buona
2431,2002-08-28,34,3,Buona,69.0,16.7,17,4,Molto Buona,6.2,7.5,17,2,Accettabile,124.8,16.5,7,3,Buona,25.6,4.7,,,ND,,,2,Accettabile
2432,2002-08-29,34,3,Buona,66.6,15.5,17,4,Molto Buona,5.7,5.2,17,2,Accettabile,124.6,10.3,7,3,Buona,31.0,5.0,,,ND,,,2,Accettabile
2433,2002-08-30,34,3,Buona,96.0,25.1,17,4,Molto Buona,4.2,2.1,17,2,Accettabile,139.7,11.3,6,2,Accettabile,45.8,22.1,,,ND,,,2,Accettabile
2434,2002-08-31,34,3,Buona,74.9,20.4,17,4,Molto Buona,4.0,2.4,17,2,Accettabile,153.9,17.8,7,2,Accettabile,44.6,16.1,,,ND,,,2,Accettabile
2435,2002-09-01,33,3,Buona,51.5,21.1,17,4,Molto Buona,2.6,1.9,17,2,Accettabile,147.5,12.9,8,3,Buona,28.8,5.3,,,ND,,,2,Accettabile
2436,2002-09-02,33,3,Buona,97.5,23.2,17,4,Molto Buona,3.7,2.0,17,2,Accettabile,126.2,17.0,8,3,Buona,29.8,8.8,,,ND,,,2,Accettabile
2437,2002-09-03,34,3,Buona,76.0,19.1,17,4,Molto Buona,3.9,2.2,17,3,Buona,83.9,10.2,9,3,Buona,26.9,6.8,,,ND,,,3,Buona
2438,2002-09-04,34,3,Buona,73.7,15.9,17,4,Molto Buona,4.3,2.1,17,3,Buona,82.4,10.4,9,3,Buona,23.4,9.3,,,ND,,,3,Buona
2439,2002-09-05,34,3,Buona,73.3,21.6,17,4,Molto Buona,10.0,23.0,16,3,Buona,102.5,11.5,9,3,Buona,30.6,6.9,,,ND,,,3,Buona
2440,2002-09-06,34,3,Buona,83.5,21.0,17,4,Molto Buona,5.5,3.7,16,3,Buona,88.7,12.9,8,3,Buona,26.2,3.2,,,ND,,,3,Buona
2441,2002-09-07,34,3,Buona,75.8,24.1,17,4,Molto Buona,5.3,3.5,16,3,Buona,117.7,16.5,9,3,Buona,26.7,7.4,,,ND,,,3,Buona
2442,2002-09-08,34,3,Buona,75.2,26.6,17,4,Molto Buona,3.5,1.9,16,3,Buona,119.5,18.7,9,3,Buona,23.9,8.4,,,ND,,,3,Buona
2443,2002-09-09,34,3,Buona,86.6,24.3,17,4,Molto Buona,5.1,2.5,16,3,Buona,99.1,18.6,9,3,Buona,29.9,5.7,,,ND,,,3,Buona
2444,2002-09-10,34,3,Buona,85.7,18.0,17,4,Molto Buona,5.8,3.5,16,3,Buona,85.9,13.4,8,3,Buona,20.4,6.4,,,ND,,,3,Buona
2445,2002-09-11,34,3,Buona,82.3,17.0,17,4,Molto Buona,6.0,2.8,16,4,Molto Buona,71.4,13.1,9,3,Buona,25.4,9.3,,,ND,,,3,Buona
2446,2002-09-12,34,3,Buona,96.8,20.6,17,4,Molto Buona,5.7,2.7,16,3,Buona,86.8,24.1,9,2,Accettabile,36.9,8.1,,,ND,,,2,Accettabile
2447,2002-09-13,34,3,Buona,95.7,22.9,17,4,Molto Buona,7.8,4.2,17,3,Buona,94.1,15.1,9,2,Accettabile,43.2,5.7,,,ND,,,2,Accettabile
2448,2002-09-14,33,2,Accettabile,108.9,23.7,17,4,Molto Buona,10.2,4.3,17,2,Accettabile,144.3,17.8,9,1,Scarsa,56.0,6.8,,,ND,,,1,Scarsa
2449,2002-09-15,33,3,Buona,96.0,22.9,17,4,Molto Buona,7.3,5.0,17,2,Accettabile,133.2,18.4,9,2,Accettabile,45.6,9.7,,,ND,,,2,Accettabile
2450,2002-09-16,34,3,Buona,89.3,19.2,17,4,Molto Buona,6.9,3.2,17,3,Buona,89.0,12.1,9,2,Accettabile,41.2,7.9,,,ND,,,2,Accettabile
2451,2002-09-17,34,2,Accettabile,116.7,25.1,17,4,Molto Buona,9.9,5.2,17,3,Buona,116.4,19.8,9,1,Scarsa,53.7,5.8,,,ND,,,1,Scarsa
2452,2002-09-18,34,2,Accettabile,105.9,20.0,17,4,Molto Buona,10.0,4.8,17,3,Buona,96.1,25.7,9,1,Scarsa,60.8,10.7,,,ND,,,1,Scarsa
2453,2002-09-19,34,2,Accettabile,103.2,20.4,17,4,Molto Buona,7.7,2.8,17,4,Molto Buona,48.1,18.6,9,1,Scarsa,62.2,15.1,,,ND,,,1,Scarsa
2454,2002-09-20,34,3,Buona,99.7,20.2,17,4,Molto Buona,9.0,4.4,17,3,Buona,94.1,16.9,9,2,Accettabile,50.0,9.3,,,ND,,,2,Accettabile
2455,2002-09-21,33,3,Buona,69.7,16.1,17,4,Molto Buona,5.9,3.0,17,4,Molto Buona,65.3,12.0,9,2,Accettabile,36.8,5.6,,,ND,,,2,Accettabile
2456,2002-09-22,31,3,Buona,52.2,15.1,17,4,Molto Buona,2.1,1.5,17,3,Buona,83.6,11.1,9,4,Molto Buona,18.2,2.8,,,ND,,,3,Buona
