,Data,NomeTipoSensore,Valore_interesse,Count_sensori,Indice testuale,Indice numerico
45890,2021-02-16,Biossido di Azoto,81.87058823529412,17.0,Buona,4
45891,2021-02-16,Biossido di Zolfo,4.333333333333333,6.0,Molto Buona,5
45892,2021-02-16,Ozono,64.02727272727272,11.0,Molto Buona,5
45893,2021-02-16,PM10 (SM2005),31.0,10.0,Buona,4
45894,2021-02-16,Particelle sospese PM2.5,20.714285714285715,7.0,Accettabile,3
45895,2021-02-17,Biossido di Azoto,81.87058823529412,17.0,Buona,4
45896,2021-02-17,Biossido di Zolfo,5.6000000000000005,6.0,Molto Buona,5
45897,2021-02-17,Ozono,59.309090909090905,11.0,Molto Buona,5
45898,2021-02-17,PM10 (SM2005),37.75,12.0,Accettabile,3
45899,2021-02-17,Particelle sospese PM2.5,27.285714285714285,7.0,Scarsa,2
45900,2021-02-18,Biossido di Azoto,68.5294117647059,17.0,Buona,4
45901,2021-02-18,Biossido di Zolfo,4.716666666666666,6.0,Molto Buona,5
45902,2021-02-18,Ozono,28.827272727272728,11.0,Molto Buona,5
45903,2021-02-18,PM10 (SM2005),89.66666666666667,12.0,Scarsa,2
45904,2021-02-18,Particelle sospese PM2.5,69.66666666666667,6.0,Molto Scarsa,1
45905,2021-02-19,Biossido di Azoto,63.06470588235294,17.0,Buona,4
45906,2021-02-19,Biossido di Zolfo,3.6666666666666665,6.0,Molto Buona,5
45907,2021-02-19,Ozono,25.436363636363637,11.0,Molto Buona,5
45908,2021-02-19,PM10 (SM2005),69.33333333333333,12.0,Scarsa,2
45909,2021-02-19,Particelle sospese PM2.5,56.0,7.0,Molto Scarsa,1
45910,2021-02-20,Biossido di Azoto,59.98235294117647,17.0,Buona,4
45911,2021-02-20,Biossido di Zolfo,3.6833333333333336,6.0,Molto Buona,5
45912,2021-02-20,Ozono,34.654545454545456,11.0,Molto Buona,5
45913,2021-02-20,PM10 (SM2005),81.9090909090909,11.0,Scarsa,2
45914,2021-02-20,Particelle sospese PM2.5,63.0,5.0,Molto Scarsa,1
45915,2021-02-21,Biossido di Azoto,50.89374999999999,16.0,Buona,4
45916,2021-02-21,Biossido di Zolfo,2.6166666666666663,6.0,Molto Buona,5
45917,2021-02-21,Ozono,62.45454545454545,11.0,Molto Buona,5
45918,2021-02-21,PM10 (SM2005),72.58333333333333,12.0,Scarsa,2
45919,2021-02-21,Particelle sospese PM2.5,49.857142857142854,7.0,Scarsa,2
45920,2021-02-22,Biossido di Azoto,69.91428571428573,14.0,Buona,4
45921,2021-02-22,Biossido di Zolfo,2.983333333333334,6.0,Molto Buona,5
45922,2021-02-22,Ozono,53.71818181818182,11.0,Molto Buona,5
45923,2021-02-22,PM10 (SM2005),66.91666666666667,12.0,Scarsa,2
45924,2021-02-22,Particelle sospese PM2.5,48.57142857142857,7.0,Scarsa,2
45925,2021-02-23,Biossido di Azoto,93.3058823529412,17.0,Buona,4
45926,2021-02-23,Biossido di Zolfo,5.233333333333333,6.0,Molto Buona,5
45927,2021-02-23,Ozono,56.35454545454545,11.0,Molto Buona,5
45928,2021-02-23,PM10 (SM2005),73.72727272727273,11.0,Scarsa,2
45929,2021-02-23,Particelle sospese PM2.5,50.833333333333336,6.0,Molto Scarsa,1
45930,2021-02-24,Biossido di Azoto,101.63333333333334,18.0,Accettabile,3
45931,2021-02-24,Biossido di Zolfo,6.466666666666666,6.0,Molto Buona,5
45932,2021-02-24,Ozono,44.00909090909091,11.0,Molto Buona,5
45933,2021-02-24,PM10 (SM2005),95.63636363636364,11.0,Scarsa,2
45934,2021-02-24,Particelle sospese PM2.5,46.833333333333336,6.0,Scarsa,2
45935,2021-02-25,Biossido di Azoto,107.93333333333334,18.0,Accettabile,3
45936,2021-02-25,Biossido di Zolfo,5.75,6.0,Molto Buona,5
45937,2021-02-25,Ozono,49.26363636363636,11.0,Molto Buona,5
45938,2021-02-25,PM10 (SM2005),102.58333333333333,12.0,Molto Scarsa,1
45939,2021-02-25,Particelle sospese PM2.5,41.142857142857146,7.0,Scarsa,2
45940,2021-02-26,Biossido di Azoto,101.06111111111109,18.0,Accettabile,3
45941,2021-02-26,Biossido di Zolfo,8.133333333333333,6.0,Molto Buona,5
45942,2021-02-26,Ozono,53.872727272727275,11.0,Molto Buona,5
45943,2021-02-26,PM10 (SM2005),100.9090909090909,11.0,Molto Scarsa,1
45944,2021-02-26,Particelle sospese PM2.5,42.333333333333336,6.0,Scarsa,2
45945,2021-02-27,Biossido di Azoto,79.01666666666667,18.0,Buona,4
45946,2021-02-27,Biossido di Zolfo,5.666666666666667,6.0,Molto Buona,5
45947,2021-02-27,Ozono,81.88181818181819,11.0,Buona,4
45948,2021-02-27,PM10 (SM2005),80.27272727272727,11.0,Scarsa,2
45949,2021-02-27,Particelle sospese PM2.5,35.333333333333336,6.0,Scarsa,2
45950,2021-02-28,Biossido di Azoto,66.28888888888888,18.0,Buona,4
45951,2021-02-28,Biossido di Zolfo,2.8166666666666664,6.0,Molto Buona,5
45952,2021-02-28,Ozono,77.70909090909093,11.0,Molto Buona,5
45953,2021-02-28,PM10 (SM2005),19.181818181818183,11.0,Molto Buona,5
45954,2021-02-28,Particelle sospese PM2.5,10.666666666666666,6.0,Buona,4
45955,2021-03-01,Biossido di Azoto,85.81111111111112,18.0,Buona,4
45956,2021-03-01,Biossido di Zolfo,4.883333333333334,6.0,Molto Buona,5
45957,2021-03-01,Ozono,64.89090909090909,11.0,Molto Buona,5
45958,2021-03-01,PM10 (SM2005),40.333333333333336,9.0,Accettabile,3
45959,2021-03-01,Particelle sospese PM2.5,25.4,5.0,Scarsa,2
45960,2021-03-02,Biossido di Azoto,92.72499999999998,16.0,Buona,4
45961,2021-03-02,Biossido di Zolfo,6.733333333333334,6.0,Molto Buona,5
45962,2021-03-02,Ozono,71.53999999999999,10.0,Molto Buona,5
45963,2021-03-02,PM10 (SM2005),47.6,10.0,Accettabile,3
45964,2021-03-02,Particelle sospese PM2.5,29.166666666666668,6.0,Scarsa,2
45965,2021-03-03,Biossido di Azoto,95.18125,16.0,Buona,4
45966,2021-03-03,Biossido di Zolfo,8.266666666666667,6.0,Molto Buona,5
45967,2021-03-03,Ozono,42.16,10.0,Molto Buona,5
45968,2021-03-03,PM10 (SM2005),67.72727272727273,11.0,Scarsa,2
45969,2021-03-03,Particelle sospese PM2.5,43.714285714285715,7.0,Scarsa,2
45970,2021-03-04,Biossido di Azoto,83.78235294117647,17.0,Buona,4
45971,2021-03-04,Biossido di Zolfo,6.516666666666667,6.0,Molto Buona,5
45972,2021-03-04,Ozono,78.77272727272727,11.0,Molto Buona,5
45973,2021-03-04,PM10 (SM2005),50.083333333333336,12.0,Scarsa,2
45974,2021-03-04,Particelle sospese PM2.5,34.5,6.0,Scarsa,2
45975,2021-03-05,Biossido di Azoto,85.04444444444444,18.0,Buona,4
45976,2021-03-05,Biossido di Zolfo,5.066666666666666,6.0,Molto Buona,5
45977,2021-03-05,Ozono,85.58181818181819,11.0,Buona,4
45978,2021-03-05,PM10 (SM2005),48.166666666666664,12.0,Accettabile,3
45979,2021-03-05,Particelle sospese PM2.5,28.6,5.0,Scarsa,2
45980,2021-03-06,Biossido di Azoto,50.288888888888906,18.0,Buona,4
45981,2021-03-06,Biossido di Zolfo,3.1500000000000004,6.0,Molto Buona,5
45982,2021-03-06,Ozono,64.53636363636363,11.0,Molto Buona,5
45983,2021-03-06,PM10 (SM2005),25.818181818181817,11.0,Buona,4
45984,2021-03-06,Particelle sospese PM2.5,16.833333333333332,6.0,Buona,4
45985,2021-03-07,Biossido di Azoto,56.28333333333334,18.0,Buona,4
45986,2021-03-07,Biossido di Zolfo,3.0666666666666664,6.0,Molto Buona,5
45987,2021-03-07,Ozono,70.86363636363637,11.0,Molto Buona,5
45988,2021-03-07,PM10 (SM2005),25.7,10.0,Buona,4
45989,2021-03-07,Particelle sospese PM2.5,19.833333333333332,6.0,Buona,4
45990,2021-03-08,Biossido di Azoto,65.91666666666667,18.0,Buona,4
45991,2021-03-08,Biossido di Zolfo,3.8666666666666667,6.0,Molto Buona,5
45992,2021-03-08,Ozono,69.60909090909091,11.0,Molto Buona,5
45993,2021-03-08,PM10 (SM2005),43.72727272727273,11.0,Accettabile,3
45994,2021-03-08,Particelle sospese PM2.5,32.0,5.0,Scarsa,2
45995,2021-03-09,Biossido di Azoto,75.69444444444444,18.0,Buona,4
45996,2021-03-09,Biossido di Zolfo,4.05,6.0,Molto Buona,5
45997,2021-03-09,Ozono,82.33636363636364,11.0,Buona,4
45998,2021-03-09,PM10 (SM2005),45.81818181818182,11.0,Accettabile,3
45999,2021-03-09,Particelle sospese PM2.5,33.666666666666664,6.0,Scarsa,2
46000,2021-03-10,Biossido di Azoto,82.87222222222223,18.0,Buona,4
46001,2021-03-10,Biossido di Zolfo,7.566666666666667,6.0,Molto Buona,5
46002,2021-03-10,Ozono,70.13333333333333,12.0,Molto Buona,5
46003,2021-03-10,PM10 (SM2005),43.75,12.0,Accettabile,3
46004,2021-03-10,Particelle sospese PM2.5,30.142857142857142,7.0,Scarsa,2
46005,2021-03-11,Biossido di Azoto,79.24444444444445,18.0,Buona,4
46006,2021-03-11,Biossido di Zolfo,7.116666666666667,6.0,Molto Buona,5
46007,2021-03-11,Ozono,49.718181818181826,11.0,Molto Buona,5
46008,2021-03-11,PM10 (SM2005),55.75,12.0,Scarsa,2
46009,2021-03-11,Particelle sospese PM2.5,37.42857142857143,7.0,Scarsa,2
46010,2021-03-12,Biossido di Azoto,80.80555555555556,18.0,Buona,4
46011,2021-03-12,Biossido di Zolfo,5.333333333333333,6.0,Molto Buona,5
46012,2021-03-12,Ozono,78.55454545454546,11.0,Molto Buona,5
46013,2021-03-12,PM10 (SM2005),54.63636363636363,11.0,Scarsa,2
46014,2021-03-12,Particelle sospese PM2.5,36.42857142857143,7.0,Scarsa,2
46015,2021-03-13,Biossido di Azoto,63.56470588235294,17.0,Buona,4
46016,2021-03-13,Biossido di Zolfo,5.233333333333333,6.0,Molto Buona,5
46017,2021-03-13,Ozono,85.24,10.0,Buona,4
46018,2021-03-13,PM10 (SM2005),55.27272727272727,11.0,Scarsa,2
46019,2021-03-13,Particelle sospese PM2.5,39.857142857142854,7.0,Scarsa,2
46020,2021-03-14,Biossido di Azoto,49.982352941176465,17.0,Buona,4
46021,2021-03-14,Biossido di Zolfo,4.5,6.0,Molto Buona,5
46022,2021-03-14,Ozono,82.44000000000001,10.0,Buona,4
46023,2021-03-14,PM10 (SM2005),15.181818181818182,11.0,Molto Buona,5
46024,2021-03-14,Particelle sospese PM2.5,11.166666666666666,6.0,Buona,4
46025,2021-03-15,Biossido di Azoto,61.46111111111112,18.0,Buona,4
46026,2021-03-15,Biossido di Zolfo,4.3500000000000005,6.0,Molto Buona,5
46027,2021-03-15,Ozono,80.63636363636364,11.0,Buona,4
46028,2021-03-15,PM10 (SM2005),9.0,12.0,Molto Buona,5
46029,2021-03-15,Particelle sospese PM2.5,6.166666666666667,6.0,Molto Buona,5
46030,2021-03-16,Biossido di Azoto,43.127777777777766,18.0,Buona,4
46031,2021-03-16,Biossido di Zolfo,4.8500000000000005,6.0,Molto Buona,5
46032,2021-03-16,Ozono,81.7,12.0,Buona,4
46033,2021-03-16,PM10 (SM2005),7.833333333333333,12.0,Molto Buona,5
46034,2021-03-16,Particelle sospese PM2.5,5.0,6.0,Molto Buona,5
46035,2021-03-17,Biossido di Azoto,74.01666666666665,18.0,Buona,4
46036,2021-03-17,Biossido di Zolfo,5.550000000000001,6.0,Molto Buona,5
46037,2021-03-17,Ozono,82.89166666666667,12.0,Buona,4
46038,2021-03-17,PM10 (SM2005),11.5,12.0,Molto Buona,5
46039,2021-03-17,Particelle sospese PM2.5,5.142857142857143,7.0,Molto Buona,5
46040,2021-03-18,Biossido di Azoto,64.30555555555556,18.0,Buona,4
46041,2021-03-18,Biossido di Zolfo,4.6000000000000005,6.0,Molto Buona,5
46042,2021-03-18,Ozono,75.44166666666666,12.0,Molto Buona,5
46043,2021-03-18,PM10 (SM2005),17.181818181818183,11.0,Molto Buona,5
46044,2021-03-18,Particelle sospese PM2.5,12.0,7.0,Buona,4
46045,2021-03-19,Biossido di Azoto,62.67777777777778,18.0,Buona,4
46046,2021-03-19,Biossido di Zolfo,3.783333333333333,6.0,Molto Buona,5
46047,2021-03-19,Ozono,74.76666666666667,12.0,Molto Buona,5
46048,2021-03-19,PM10 (SM2005),22.6,10.0,Buona,4
46049,2021-03-19,Particelle sospese PM2.5,15.8,5.0,Buona,4
46050,2021-03-20,Biossido di Azoto,55.26153846153846,13.0,Buona,4
46051,2021-03-20,Biossido di Zolfo,4.766666666666667,6.0,Molto Buona,5
46052,2021-03-20,Ozono,86.19090909090909,11.0,Buona,4
46053,2021-03-20,PM10 (SM2005),22.333333333333332,12.0,Buona,4
46054,2021-03-20,Particelle sospese PM2.5,18.166666666666668,6.0,Buona,4
46055,2021-03-21,Biossido di Azoto,49.5611111111111,18.0,Buona,4
46056,2021-03-21,Biossido di Zolfo,3.3666666666666667,6.0,Molto Buona,5
46057,2021-03-21,Ozono,78.49166666666666,12.0,Molto Buona,5
46058,2021-03-21,PM10 (SM2005),16.75,12.0,Molto Buona,5
46059,2021-03-21,Particelle sospese PM2.5,12.571428571428571,7.0,Buona,4
46060,2021-03-22,Biossido di Azoto,82.77222222222221,18.0,Buona,4
46061,2021-03-22,Biossido di Zolfo,10.200000000000001,6.0,Molto Buona,5
46062,2021-03-22,Ozono,73.74166666666666,12.0,Molto Buona,5
46063,2021-03-22,PM10 (SM2005),34.416666666666664,12.0,Buona,4
46064,2021-03-22,Particelle sospese PM2.5,23.0,7.0,Accettabile,3
46065,2021-03-23,Biossido di Azoto,79.82941176470591,17.0,Buona,4
46066,2021-03-23,Biossido di Zolfo,4.883333333333334,6.0,Molto Buona,5
46067,2021-03-23,Ozono,82.49090909090908,11.0,Buona,4
46068,2021-03-23,PM10 (SM2005),26.272727272727273,11.0,Buona,4
46069,2021-03-23,Particelle sospese PM2.5,15.857142857142858,7.0,Buona,4
46070,2021-03-24,Biossido di Azoto,98.68333333333331,18.0,Buona,4
46071,2021-03-24,Biossido di Zolfo,7.916666666666667,6.0,Molto Buona,5
46072,2021-03-24,Ozono,93.58999999999999,10.0,Buona,4
46073,2021-03-24,PM10 (SM2005),45.833333333333336,12.0,Accettabile,3
46074,2021-03-24,Particelle sospese PM2.5,30.0,7.0,Scarsa,2
46075,2021-03-25,Biossido di Azoto,89.27777777777779,18.0,Buona,4
46076,2021-03-25,Biossido di Zolfo,7.883333333333333,6.0,Molto Buona,5
46077,2021-03-25,Ozono,107.23636363636363,11.0,Buona,4
46078,2021-03-25,PM10 (SM2005),48.09090909090909,11.0,Accettabile,3
46079,2021-03-25,Particelle sospese PM2.5,29.5,6.0,Scarsa,2
46080,2021-03-26,Biossido di Azoto,68.74117647058824,17.0,Buona,4
46081,2021-03-26,Biossido di Zolfo,5.599999999999999,6.0,Molto Buona,5
46082,2021-03-26,Ozono,113.55555555555556,9.0,Buona,4
46083,2021-03-26,PM10 (SM2005),40.54545454545455,11.0,Accettabile,3
46084,2021-03-26,Particelle sospese PM2.5,26.857142857142858,7.0,Scarsa,2
46085,2021-03-27,Biossido di Azoto,59.51764705882353,17.0,Buona,4
46086,2021-03-27,Biossido di Zolfo,5.933333333333334,6.0,Molto Buona,5
46087,2021-03-27,Ozono,83.82222222222222,9.0,Buona,4
46088,2021-03-27,PM10 (SM2005),34.18181818181818,11.0,Buona,4
46089,2021-03-27,Particelle sospese PM2.5,21.142857142857142,7.0,Accettabile,3
46090,2021-03-28,Biossido di Azoto,61.09411764705883,17.0,Buona,4
46091,2021-03-28,Biossido di Zolfo,3.4333333333333336,6.0,Molto Buona,5
46092,2021-03-28,Ozono,103.78888888888889,9.0,Buona,4
46093,2021-03-28,PM10 (SM2005),28.545454545454547,11.0,Buona,4
46094,2021-03-28,Particelle sospese PM2.5,19.571428571428573,7.0,Buona,4
46095,2021-03-29,Biossido di Azoto,71.59444444444443,18.0,Buona,4
46096,2021-03-29,Biossido di Zolfo,4.85,6.0,Molto Buona,5
46097,2021-03-29,Ozono,104.29,10.0,Buona,4
46098,2021-03-29,PM10 (SM2005),39.0,11.0,Accettabile,3
46099,2021-03-29,Particelle sospese PM2.5,22.714285714285715,7.0,Accettabile,3
46100,2021-03-30,Biossido di Azoto,82.0888888888889,18.0,Buona,4
46101,2021-03-30,Biossido di Zolfo,9.416666666666668,6.0,Molto Buona,5
46102,2021-03-30,Ozono,125.21,10.0,Accettabile,3
46103,2021-03-30,PM10 (SM2005),57.833333333333336,12.0,Scarsa,2
46104,2021-03-30,Particelle sospese PM2.5,36.285714285714285,7.0,Scarsa,2
46105,2021-03-31,Biossido di Azoto,95.46666666666667,18.0,Buona,4
46106,2021-03-31,Biossido di Zolfo,6.3999999999999995,6.0,Molto Buona,5
46107,2021-03-31,Ozono,141.94166666666666,12.0,Accettabile,3
46108,2021-03-31,PM10 (SM2005),69.0,11.0,Scarsa,2
46109,2021-03-31,Particelle sospese PM2.5,40.57142857142857,7.0,Scarsa,2
46110,2021-04-01,Biossido di Azoto,87.15555555555555,18.0,Buona,4
46111,2021-04-01,Biossido di Zolfo,10.949999999999998,6.0,Molto Buona,5
46112,2021-04-01,Ozono,147.5,12.0,Accettabile,3
46113,2021-04-01,PM10 (SM2005),47.54545454545455,11.0,Accettabile,3
46114,2021-04-01,Particelle sospese PM2.5,27.714285714285715,7.0,Scarsa,2
46115,2021-04-02,Biossido di Azoto,74.04444444444444,18.0,Buona,4
46116,2021-04-02,Biossido di Zolfo,8.833333333333334,6.0,Molto Buona,5
46117,2021-04-02,Ozono,114.81666666666668,12.0,Buona,4
46118,2021-04-02,PM10 (SM2005),30.0,10.0,Buona,4
46119,2021-04-02,Particelle sospese PM2.5,15.8,5.0,Buona,4
46120,2021-04-03,Biossido di Azoto,35.323529411764696,17.0,Molto Buona,5
46121,2021-04-03,Biossido di Zolfo,8.6,6.0,Molto Buona,5
46122,2021-04-03,Ozono,110.26666666666667,12.0,Buona,4
46123,2021-04-03,PM10 (SM2005),23.5,10.0,Buona,4
46124,2021-04-03,Particelle sospese PM2.5,11.8,5.0,Buona,4
46125,2021-04-04,Biossido di Azoto,24.375,16.0,Molto Buona,5
46126,2021-04-04,Biossido di Zolfo,2.26,5.0,Molto Buona,5
46127,2021-04-04,Ozono,97.7,11.0,Buona,4
46128,2021-04-04,PM10 (SM2005),10.9,10.0,Molto Buona,5
46129,2021-04-04,Particelle sospese PM2.5,6.4,5.0,Molto Buona,5
46130,2021-04-05,Biossido di Azoto,27.560000000000002,15.0,Molto Buona,5
46131,2021-04-05,Biossido di Zolfo,5.779999999999999,5.0,Molto Buona,5
46132,2021-04-05,Ozono,102.80909090909091,11.0,Buona,4
46133,2021-04-05,PM10 (SM2005),13.0,10.0,Molto Buona,5
46134,2021-04-05,Particelle sospese PM2.5,9.6,5.0,Molto Buona,5
46135,2021-04-06,Biossido di Azoto,44.533333333333346,18.0,Buona,4
46136,2021-04-06,Biossido di Zolfo,4.3,6.0,Molto Buona,5
46137,2021-04-06,Ozono,103.49166666666666,12.0,Buona,4
46138,2021-04-06,PM10 (SM2005),21.1,10.0,Buona,4
46139,2021-04-06,Particelle sospese PM2.5,11.4,5.0,Buona,4
46140,2021-04-07,Biossido di Azoto,58.888888888888886,18.0,Buona,4
46141,2021-04-07,Biossido di Zolfo,3.0,6.0,Molto Buona,5
46142,2021-04-07,Ozono,87.91666666666667,12.0,Buona,4
46143,2021-04-07,PM10 (SM2005),13.0,11.0,Molto Buona,5
46144,2021-04-07,Particelle sospese PM2.5,8.333333333333334,6.0,Molto Buona,5
46145,2021-04-08,Biossido di Azoto,73.0764705882353,17.0,Buona,4
46146,2021-04-08,Biossido di Zolfo,6.083333333333333,6.0,Molto Buona,5
46147,2021-04-08,Ozono,100.14999999999999,12.0,Buona,4
46148,2021-04-08,PM10 (SM2005),19.666666666666668,12.0,Molto Buona,5
46149,2021-04-08,Particelle sospese PM2.5,10.666666666666666,6.0,Buona,4
46150,2021-04-09,Biossido di Azoto,74.46249999999999,16.0,Buona,4
46151,2021-04-09,Biossido di Zolfo,4.86,5.0,Molto Buona,5
46152,2021-04-09,Ozono,87.30909090909091,11.0,Buona,4
46153,2021-04-09,PM10 (SM2005),27.363636363636363,11.0,Buona,4
46154,2021-04-09,Particelle sospese PM2.5,13.8,5.0,Buona,4
46155,2021-04-10,Biossido di Azoto,58.73529411764706,17.0,Buona,4
46156,2021-04-10,Biossido di Zolfo,5.32,5.0,Molto Buona,5
46157,2021-04-10,Ozono,92.38181818181819,11.0,Buona,4
46158,2021-04-10,PM10 (SM2005),19.5,12.0,Molto Buona,5
46159,2021-04-10,Particelle sospese PM2.5,11.833333333333334,6.0,Buona,4
46160,2021-04-11,Biossido di Azoto,31.517647058823542,17.0,Molto Buona,5
46161,2021-04-11,Biossido di Zolfo,2.28,5.0,Molto Buona,5
46162,2021-04-11,Ozono,82.71818181818182,11.0,Buona,4
46163,2021-04-11,PM10 (SM2005),12.25,12.0,Molto Buona,5
46164,2021-04-11,Particelle sospese PM2.5,11.333333333333334,6.0,Buona,4
46165,2021-04-12,Biossido di Azoto,58.49444444444444,18.0,Buona,4
46166,2021-04-12,Biossido di Zolfo,2.4200000000000004,5.0,Molto Buona,5
46167,2021-04-12,Ozono,68.89999999999999,12.0,Molto Buona,5
46168,2021-04-12,PM10 (SM2005),9.25,12.0,Molto Buona,5
46169,2021-04-12,Particelle sospese PM2.5,9.333333333333334,6.0,Molto Buona,5
46170,2021-04-13,Biossido di Azoto,61.366666666666674,18.0,Buona,4
46171,2021-04-13,Biossido di Zolfo,2.58,5.0,Molto Buona,5
46172,2021-04-13,Ozono,93.2818181818182,11.0,Buona,4
46173,2021-04-13,PM10 (SM2005),10.7,10.0,Molto Buona,5
46174,2021-04-13,Particelle sospese PM2.5,9.8,5.0,Molto Buona,5
46175,2021-04-14,Biossido di Azoto,69.20555555555558,18.0,Buona,4
46176,2021-04-14,Biossido di Zolfo,4.76,5.0,Molto Buona,5
46177,2021-04-14,Ozono,96.54545454545455,11.0,Buona,4
46178,2021-04-14,PM10 (SM2005),14.916666666666666,12.0,Molto Buona,5
46179,2021-04-14,Particelle sospese PM2.5,12.0,6.0,Buona,4
46180,2021-04-15,Biossido di Azoto,50.788888888888884,18.0,Buona,4
46181,2021-04-15,Biossido di Zolfo,3.16,5.0,Molto Buona,5
46182,2021-04-15,Ozono,91.20909090909092,11.0,Buona,4
46183,2021-04-15,PM10 (SM2005),13.818181818181818,11.0,Molto Buona,5
46184,2021-04-15,Particelle sospese PM2.5,11.333333333333334,6.0,Buona,4
46185,2021-04-16,Biossido di Azoto,69.4388888888889,18.0,Buona,4
46186,2021-04-16,Biossido di Zolfo,3.72,5.0,Molto Buona,5
46187,2021-04-16,Ozono,98.64166666666665,12.0,Buona,4
46188,2021-04-16,PM10 (SM2005),19.09090909090909,11.0,Molto Buona,5
46189,2021-04-16,Particelle sospese PM2.5,14.571428571428571,7.0,Buona,4
46190,2021-04-17,Biossido di Azoto,60.17499999999999,12.0,Buona,4
46191,2021-04-17,Biossido di Zolfo,5.220000000000001,5.0,Molto Buona,5
46192,2021-04-17,Ozono,115.00999999999999,10.0,Buona,4
46193,2021-04-17,PM10 (SM2005),26.90909090909091,11.0,Buona,4
46194,2021-04-17,Particelle sospese PM2.5,21.0,7.0,Accettabile,3
46195,2021-04-18,Biossido di Azoto,41.54705882352942,17.0,Buona,4
46196,2021-04-18,Biossido di Zolfo,3.08,5.0,Molto Buona,5
46197,2021-04-18,Ozono,102.04999999999998,10.0,Buona,4
46198,2021-04-18,PM10 (SM2005),22.636363636363637,11.0,Buona,4
46199,2021-04-18,Particelle sospese PM2.5,19.428571428571427,7.0,Buona,4
46200,2021-04-19,Biossido di Azoto,71.94117647058823,17.0,Buona,4
46201,2021-04-19,Biossido di Zolfo,3.016666666666666,6.0,Molto Buona,5
46202,2021-04-19,Ozono,95.95,12.0,Buona,4
46203,2021-04-19,PM10 (SM2005),24.454545454545453,11.0,Buona,4
46204,2021-04-19,Particelle sospese PM2.5,19.571428571428573,7.0,Buona,4
46205,2021-04-20,Biossido di Azoto,74.08823529411767,17.0,Buona,4
46206,2021-04-20,Biossido di Zolfo,8.450000000000001,6.0,Molto Buona,5
46207,2021-04-20,Ozono,115.50833333333333,12.0,Buona,4
46208,2021-04-20,PM10 (SM2005),23.9,10.0,Buona,4
46209,2021-04-20,Particelle sospese PM2.5,15.833333333333334,6.0,Buona,4
46210,2021-04-21,Biossido di Azoto,69.82941176470588,17.0,Buona,4
46211,2021-04-21,Biossido di Zolfo,9.083333333333334,6.0,Molto Buona,5
46212,2021-04-21,Ozono,112.325,12.0,Buona,4
46213,2021-04-21,PM10 (SM2005),18.0,8.0,Molto Buona,5
46214,2021-04-21,Particelle sospese PM2.5,12.25,4.0,Buona,4
46215,2021-04-22,Biossido di Azoto,63.77777777777778,18.0,Buona,4
46216,2021-04-22,Biossido di Zolfo,3.5,6.0,Molto Buona,5
46217,2021-04-22,Ozono,119.39999999999999,12.0,Buona,4
46218,2021-04-22,PM10 (SM2005),29.333333333333332,12.0,Buona,4
46219,2021-04-22,Particelle sospese PM2.5,21.857142857142858,7.0,Accettabile,3
46220,2021-04-23,Biossido di Azoto,68.41666666666667,18.0,Buona,4
46221,2021-04-23,Biossido di Zolfo,3.5,6.0,Molto Buona,5
46222,2021-04-23,Ozono,133.10833333333335,12.0,Accettabile,3
46223,2021-04-23,PM10 (SM2005),35.5,12.0,Accettabile,3
46224,2021-04-23,Particelle sospese PM2.5,22.857142857142858,7.0,Accettabile,3
46225,2021-04-24,Biossido di Azoto,63.15555555555555,18.0,Buona,4
46226,2021-04-24,Biossido di Zolfo,3.4500000000000006,6.0,Molto Buona,5
46227,2021-04-24,Ozono,144.21666666666667,12.0,Accettabile,3
46228,2021-04-24,PM10 (SM2005),28.916666666666668,12.0,Buona,4
46229,2021-04-24,Particelle sospese PM2.5,18.714285714285715,7.0,Buona,4
46230,2021-04-25,Biossido di Azoto,40.133333333333326,18.0,Buona,4
46231,2021-04-25,Biossido di Zolfo,4.7,6.0,Molto Buona,5
46232,2021-04-25,Ozono,144.10833333333332,12.0,Accettabile,3
46233,2021-04-25,PM10 (SM2005),24.0,11.0,Buona,4
46234,2021-04-25,Particelle sospese PM2.5,16.285714285714285,7.0,Buona,4
46235,2021-04-26,Biossido di Azoto,58.42222222222222,18.0,Buona,4
46236,2021-04-26,Biossido di Zolfo,4.1000000000000005,6.0,Molto Buona,5
46237,2021-04-26,Ozono,97.47500000000001,12.0,Buona,4
46238,2021-04-26,PM10 (SM2005),27.454545454545453,11.0,Buona,4
46239,2021-04-26,Particelle sospese PM2.5,17.857142857142858,7.0,Buona,4
46240,2021-04-27,Biossido di Azoto,44.88888888888889,18.0,Buona,4
46241,2021-04-27,Biossido di Zolfo,3.6833333333333336,6.0,Molto Buona,5
46242,2021-04-27,Ozono,91.35833333333335,12.0,Buona,4
46243,2021-04-27,PM10 (SM2005),23.416666666666668,12.0,Buona,4
46244,2021-04-27,Particelle sospese PM2.5,17.714285714285715,7.0,Buona,4
46245,2021-04-28,Biossido di Azoto,50.99444444444445,18.0,Buona,4
46246,2021-04-28,Biossido di Zolfo,4.183333333333334,6.0,Molto Buona,5
46247,2021-04-28,Ozono,90.91,10.0,Buona,4
46248,2021-04-28,PM10 (SM2005),33.36363636363637,11.0,Buona,4
46249,2021-04-28,Particelle sospese PM2.5,24.142857142857142,7.0,Accettabile,3
46250,2021-04-29,Biossido di Azoto,55.45294117647059,17.0,Buona,4
46251,2021-04-29,Biossido di Zolfo,2.9499999999999997,6.0,Molto Buona,5
